URL,Size (Bytes),Outgoing Links,Content Type
https://www.usatoday.com/in-depth/news/investigations/2022/03/10/when-should-covid-19-nursing-home-death-get-counted/9415244002/,68253,39,text/html
https://www.usatoday.com/storytelling/nursing-homes-covid-deaths-database-lookup/,58719,43,text/html
https://www.usatoday.com/in-depth/news/investigations/2022/03/10/nursing-home-trilogy-health-services-covid-death-rate/6240165001/,176695,87,text/html
https://www.usatoday.com/staff/4406691002/julius-lasin/?page=2,161021,192,text/html
https://www.usatoday.com/story/news/nation/2023/02/06/powerball-winning-numbers-feb-6/11192521002/,173129,141,text/html
https://www.usatoday.com/story/money/2023/01/13/mega-millions-lottery-jackpots-growing/11036383002/,197272,150,text/html
https://www.usatoday.com/videos/news/2022/07/21/odds-winning-powerball-and-mega-millions-not-your-favor/10113639002/,141064,148,text/html
https://www.usatoday.com/story/graphics/2023/01/10/mega-millions-jackpot-lottery-taxes/11001363002/,173520,135,text/html
https://www.usatoday.com/story/news/health/2023/04/21/long-covid-crisis-disability-claims-system-disarray/11665095002/,182244,151,text/html
https://www.usatoday.com/gcdn/presto/2020/12/01/usat/8a5d8ced-4930-4857-a266-bd9fe79ed72f-weintraub_karen_2019.jpg?crop=2399%2c2399%2cx0%2cy299&width=48&height=48&format=pjpg&auto=webp,1710,0,image/jpeg
https://www.usatoday.com/story/news/health/2023/03/13/long-covid-may-cause-prosopagnosia-face-blindness/11387483002/,167433,136,text/html
https://www.usatoday.com/story/news/health/2023/04/05/long-covid-children-symptoms-research/11598183002/,183270,144,text/html
https://www.usatoday.com/in-depth/news/health/2022/09/14/long-covid-treatment-research-challenges/10255796002/,136480,65,text/html
https://www.usatoday.com/story/entertainment/movies/2023/04/25/kraven-the-hunter-spider-verse-first-look-cinemacon/11731282002/,189416,141,text/html
https://www.usatoday.com/story/entertainment/movies/2023/04/13/all-about-disney-live-action-little-mermaid/11643359002/,215613,158,text/html
https://www.usatoday.com/story/entertainment/movies/2022/12/18/tom-cruise-thanks-top-gun-maverick-fans-during-helicopter-jump/10922426002/,195087,152,text/html
https://www.usatoday.com/story/entertainment/movies/2022/04/26/batman-michael-keaton-the-flash-first-footage/9546664002/,190860,143,text/html
https://www.usatoday.com/story/entertainment/tv/2022/11/25/guardians-of-the-galaxy-holiday-special-kevin-bacon-marvel/10764185002/,202623,152,text/html
https://www.usatoday.com/story/entertainment/movies/2023/04/18/indiana-jones-dial-of-destiny-what-to-know/11656640002/,210726,151,text/html
https://www.usatoday.com/story/entertainment/movies/2023/04/25/michael-keaton-batman-ezra-miller-the-flash-cinemacon/11735745002/,196061,146,text/html
https://www.usatoday.com/picture-gallery/life/2022/10/01/vermont-fall-foliage-photos-2022-what-leaves-look-like-now/8080861001/,202257,122,text/html
https://www.usatoday.com/gcdn/presto/2023/05/01/usat/0c9ec27c-2dd8-4a81-a0a8-f97252830e2f-cea0260_trl_comp_spi_v0181.1040_r.jpg?width=660&height=277&fit=crop&format=pjpg&auto=webp,26258,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/05/usat/5c9e8b36-d418-4383-ade0-e98e96075b82-megan_alice.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,42864,0,image/jpeg
https://www.usatoday.com/staff/5803430002/eric-lagatta/?page=2,164052,193,text/html
https://www.usatoday.com/gcdn/presto/2023/01/21/usat/88e24af1-98b3-47ce-ab6d-2f698fcff4b6-little_richard__i_am_everything_-still_2.png?width=660&height=372&fit=crop&format=pjpg&auto=webp,33126,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/07/18/usat/fbe714ec-444c-4c35-9462-59d30414fa1e-rev-1-bar-tt2-002_high_res_jpeg.jpeg?width=660&height=328&fit=crop&format=pjpg&auto=webp,34315,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/04/21/usat/f2b1c1a7-0917-46ec-a91c-6ae7371c5d8a-oppenheimer.jpg?width=660&height=462&fit=crop&format=pjpg&auto=webp,23404,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/06/03/usat/c905fd99-70cb-418c-befa-0838e525176e-the_angry_black_girl_and_her_monster_1.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,30786,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/07/13/usat/f3e33a07-d96f-401d-9b82-87186e524c83-rev-1-bar-tt3-0059_high_res_jpeg.jpeg?width=660&height=311&fit=crop&format=pjpg&auto=webp,35743,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/26/usat/ba88b921-c223-4408-90dd-1185d5ac4066-ryelane-still1.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,43153,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/04/10/usat/6a2116ab-18b7-4e41-940b-1ba228d209c3-cherry_filmstill1.jpg?width=660&height=342&fit=crop&format=pjpg&auto=webp,30788,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/24/usat/a71adddc-3092-40c4-bb43-f6c4f2f8c7e9-theater_camp_-_still_1.png?width=660&height=372&fit=crop&format=pjpg&auto=webp,28578,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/02/28/usat/9de0ec90-e853-46b8-908c-43a7ea00f835-creed-iii-c3_19200_rc_rgb.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,33035,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/04/22/usat/3317ef91-cc52-4660-8ded-f7cedba6ad44-past_lives.jpg?width=660&height=356&fit=crop&format=pjpg&auto=webp,23031,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/03/30/usat/ddd3dc79-1834-43ad-bef9-f6e56fbd17ac-air-sman_ut_00089rc_rgb.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,44070,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/07/05/usat/b304013c-4f9a-4188-8778-9d2192f498a7-joyride-sg-00335rc.jpg?width=660&height=272&fit=crop&format=pjpg&auto=webp,28819,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/07/05/usat/af013ed0-b390-4731-a221-826a192cc84f-the_league.png?width=660&height=471&fit=crop&format=pjpg&auto=webp,47325,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/05/30/usat/67faa665-fbc1-44f5-88f6-5c7c2c72d8b4-sv2_uct0095.1056_sb_copy.jpg?width=660&height=277&fit=crop&format=pjpg&auto=webp,26491,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/23/usat/b1ae5b18-a5ea-47ac-ac6b-f0dbb489c722-cassandro_-_still_1.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,28899,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/09/13/usat/98c3cad5-36b1-4ffe-b71b-2cc867bb2471-l1060991_r_v2_r.jpg?width=660&height=411&fit=crop&format=pjpg&auto=webp,21396,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/06/03/usat/3a21a13c-ec36-40d8-8728-34b9f251106d-htbuap3.courtesy_of_neon.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,26085,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/03/20/usat/61822960-1a51-4291-bbfe-8cc0632cf78d-john-wick-chapter-4-jw4_unit_210715_00159_r_rgb.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,52964,0,image/jpeg
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/08/15/usat/70593385007-rev-1-bbdtrl-88737-r-high-res-jpeg.jpeg?width=660&height=372&fit=crop&format=pjpg&auto=webp,24391,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/05/03/usat/e6bdad7b-bde6-4066-8f77-16af7d9c5984-still_1_-_courtesy_of_sideshow_and_janus_films.png?width=660&height=440&fit=crop&format=pjpg&auto=webp,53430,0,image/jpeg
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/09/21/usat/70920599007-1600-x-900-zb.jpg?width=660&height=443&fit=crop&format=pjpg&auto=webp,78416,0,image/jpeg
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/08/28/usat/70703797007-bottoms-b-01608-r-rgb.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,49062,0,image/jpeg
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/09/21/usat/70920709007-it-lives-inside.jpg?width=660&height=276&fit=crop&format=pjpg&auto=webp,17492,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/02/02/usat/ab054dc2-e1c0-4310-9df0-0b06993248cc-5765_d010_00050r.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,55996,0,image/jpeg
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/07/24/usat/70459851007-talk-to-me-select-3.jpg?width=660&height=452&fit=crop&format=pjpg&auto=webp,40060,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/29/usat/c78a9c04-c707-40bc-b50a-98d812860270-a_thousand_and_one_-_still_1.png?width=660&height=372&fit=crop&format=pjpg&auto=webp,25302,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/02/usat/01ef9382-720f-42db-8794-780863d8e313-nimona.jpg?width=660&height=277&fit=crop&format=pjpg&auto=webp,19773,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/06/04/usat/a52c2205-9b57-44a8-9ccf-2e916ac90e5f-full_huesera_nur_rubio_3a_1920x1080.png?width=660&height=371&fit=crop&format=pjpg&auto=webp,20950,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/20/usat/9b062489-bc77-47a5-8779-8cf08bac0b9c-limmensita_-_still_1.png?width=660&height=372&fit=crop&format=pjpg&auto=webp,62821,0,image/jpeg
https://www.usatoday.com/story/sports/ncaaf/2016/11/03/department-education-fines-penn-state-4-million-connection-jerry-sandusky-case/93248686/,166167,134,text/html
https://www.usatoday.com/gcdn/-mm-/c8c278650e7f6210d576decfeda4e1fea6f39f3f/c=24-0-600-576/local/-/media/2019/05/08/usatoday/usatoday/636929284003323989-chris-quintana.png?width=48&height=48&fit=crop&format=pjpg&auto=webp,1844,0,image/jpeg
https://www.usatoday.com/story/news/nation/2013/09/14/liberty-university/2764789/,171341,134,text/html
https://www.usatoday.com/story/news/politics/2020/08/25/jerry-falwell-jr-resigns-liberty-university-school-confirms/5632920002/,178704,141,text/html
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/09/25/usat/70964602007-libertypraying.jpeg?crop=2999%2c1687%2cx0%2cy156&width=2400&height=1350&format=pjpg&auto=webp,247348,0,image/jpeg
https://www.usatoday.com/story/news/politics/2020/08/31/liberty-university-opens-investigation-into-jerry-falwell-jr-s-tenure/3450227001/,174136,140,text/html
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/10/07/usat/71100009007-gty-1721553124.jpg?width=660&height=444&fit=crop&format=pjpg&auto=webp,29374,0,image/jpeg
https://www.usatoday.com/story/news/health/2022/01/11/olive-oil-may-lower-death-alzheimers-risks/9170375002/,195725,147,text/html
https://www.usatoday.com/story/graphics/2023/05/11/be-safe-for-stroke-awareness-month-2023-an-easy-way-to-remember-the-symptoms-and-signs/70198470007/,153658,133,text/html
https://www.usatoday.com/story/opinion/2013/09/18/how-are-olives-stuffed/2834319/,130245,125,text/html
https://www.usatoday.com/story/news/health/2023/02/27/heart-disease-study-stem-cell-treatment/11339988002/,173380,141,text/html
https://www.usatoday.com/story/life/wellness/health/2022/12/15/trans-vs-saturated-fats-are-they-bad-for-you-heres-what-to-know/69655622007/,185560,147,text/html
https://www.usatoday.com/story/life/health-wellness/2023/08/28/is-palm-oil-bad-for-you/70539038007/,168307,144,text/html
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/08050011/what-is-a-debit-card.jpg?width=700&fit=cover&format=webp,32060,0,image/webp
https://www.usatoday.com/story/life/2020/09/25/yom-kippur-what-say-someone-observing-jewish-high-holiday/3496158001/,190987,143,text/html
https://www.usatoday.com/story/news/nation/2021/09/02/rosh-hashanah-2021-dates-what-know-jewish-holiday/5669527001/,190071,142,text/html
https://www.usatoday.com/gcdn/presto/2022/09/29/usat/1018a965-afec-46d6-b1ad-8c9b5fc6a4eb-usatsi_15374124.jpg?width=660&height=462&fit=crop&format=pjpg&auto=webp,42527,0,image/jpeg
https://www.usatoday.com/story/life/health-wellness/2021/10/25/peanut-butter-jelly-healthy-nutritionists-weigh-sandwich/6102633001/,195996,145,text/html
https://www.usatoday.com/videos/money/problem-solved/2023/01/12/peanut-butter-alternatives-and-substitutes/11041444002/,134499,141,text/html
https://www.usatoday.com/story/money/food/2022/05/21/jif-peanut-butter-recall/9871904002/,174151,143,text/html
https://www.usatoday.com/gcdn/presto/2020/12/04/usat/ecda98d1-f4dd-4eca-80b7-c3d7cdfe9ae0-trepany_charles.jpg?crop=278%2c278%2cx0%2cy6&width=48&height=48&format=pjpg&auto=webp,1760,0,image/jpeg
https://www.usatoday.com/story/news/politics/2023/10/01/how-congress-avoided-government-shutdown/71018430007/,205831,149,text/html
https://www.usatoday.com/story/news/politics/2023/10/03/kevin-mccarthy-speaker-live-updates/71044062007/,235525,152,text/html
https://www.usatoday.com/story/life/health-wellness/2022/11/04/midterm-election-day-stress-calm/8255798001/,196039,150,text/html
https://www.usatoday.com/story/news/politics/elections/2023/08/25/house-of-representative-seats-up-for-election-2024/70384570007/,175735,143,text/html
https://www.usatoday.com/gcdn/presto/2022/02/14/usat/b108f08c-ee7c-4bef-bd03-fb13ce2be316-segarra_edward.jpg?crop=353%2c353%2cx0%2cy62&width=48&height=48&format=pjpg&auto=webp,1733,0,image/jpeg
https://www.usatoday.com/story/entertainment/tv/2023/09/11/demi-lovato-the-masked-singer-ken-jeong-nicole-scherzinger/70828848007/,196373,148,text/html
https://www.usatoday.com/story/entertainment/music/2022/10/19/angela-aguilar-pepe-aguilar-legacy-jaripeo-sin-fronteras-tour/8184484001/,182070,158,text/html
https://www.usatoday.com/story/entertainment/music/2022/12/12/vicente-fernandez-died-one-year-ago-life-legacy/10885085002/,199614,140,text/html
https://www.usatoday.com/story/entertainment/celebrities/2023/09/29/katy-perry-peppa-pig-carl-westcott/71001003007/,188209,140,text/html
https://www.usatoday.com/story/entertainment/celebrities/2021/03/31/selena-quintanilla-husband-reflects-her-murder-26-years-later/4829742001/,194719,145,text/html
https://www.usatoday.com/gcdn/authoring/authoring-images/2023/10/05/usat/71067640007-pc-alfredmarroquin-3.jpeg?width=660&height=484&fit=crop&format=pjpg&auto=webp,41190,0,image/jpeg
https://www.usatoday.com/story/entertainment/music/2021/09/23/enrique-iglesias-ricky-martin-tour-maybe-only-time-together-praise-latin-music-fans/5815272001/,196246,147,text/html
https://www.usatoday.com/story/entertainment/music/2023/04/20/becky-g-latin-american-music-awards-2023/11708881002/,188758,145,text/html
https://www.usatoday.com/story/entertainment/books/2022/02/08/chiquis-rivera-unstoppable-memoir-jenni-rivera-divorce-lorenzo-mendez/6654534001/,199506,149,text/html
https://www.usatoday.com/story/life/music/2012/12/09/jenni-rivera-plane-missing/1756953/,176467,134,text/html
https://www.usatoday.com/story/news/investigations/2022/10/04/missing-children-joniah-king-walker-skye-rex-kamaria-markowski/8011549001/,173252,136,text/html
https://www.usatoday.com/in-depth/news/investigations/2023/02/23/amber-alert-missing-children-usa-today-data-analysis-finds-kids-rarely-helped/11089397002/,137588,56,text/html
https://www.usatoday.com/in-depth/news/investigations/2023/03/02/missing-children-kids-police-attention-depends-on-age-location/11219534002/,165501,60,text/html
https://www.usatoday.com/story/news/investigations/2022/10/04/missing-children-joniah-king-walker-skye-rex-kamaria-markowski/8011549001/?gps-source=splashpage&itm_medium=onsite&itm_source=storytellingstudio&itm_campaign=missing-landing-page,173252,136,text/html
https://www.usatoday.com/in-depth/news/investigations/2023/04/20/missing-children-deemed-runaways-less-help-from-police/11432039002/,160316,64,text/html
https://www.usatoday.com/in-depth/news/2022/05/03/elizabeth-smart-alexis-patterson-missing-children-racial-bias/7384510001/?gps-source=splashpage&itm_medium=onsite&itm_source=storytellingstudio&itm_campaign=missing-landing-page,156244,68,text/html
https://www.usatoday.com/in-depth/news/2022/05/03/elizabeth-smart-alexis-patterson-missing-children-racial-bias/7384510001/,156244,67,text/html
https://www.usatoday.com/story/life/health-wellness/2022/04/18/period-flu-ill-nauseous-before-menstruation/7275020001/,192065,149,text/html
https://www.usatoday.com/story/news/health/2023/01/28/cdc-advice-immunocompromised-avoid-covid/11134153002/,168269,138,text/html
https://www.usatoday.com/story/money/reviewed/2022/12/06/mccormick-ten-shop-gift-set-10-essential-herbs-and-spices/10843999002/,134560,138,text/html
https://www.usatoday.com/story/life/food-dining/2023/01/11/mediterranean-diet-recipes-breakfast-lunch-dinner-snacks/10989902002/,187609,151,text/html
https://www.usatoday.com/story/news/health/2023/02/16/fda-medication-drug-nitrosamines-evaluation/11219183002/,176225,144,text/html
https://www.usatoday.com/story/travel/2022/10/14/common-travel-mistakes-better/8179620001/,197059,160,text/html
https://www.usatoday.com/story/entertainment/2021/09/29/walt-disney-world-2021-secrets-tips-know-your-next-trip-vacation-orlando-florida/8236168002/,209038,158,text/html
https://www.usatoday.com/story/travel/news/2021/10/01/walt-disney-world-history-50th-anniversary-history-timeline/5944526001/,269645,155,text/html
https://www.usatoday.com/story/travel/experience/america/theme-parks/2022/10/19/disneyland-disney-world-differences-attractions-prices/7949846001/,228387,181,text/html
https://www.usatoday.com/story/travel/experience/america/theme-parks/2022/12/02/splash-mountain-tiana-bayou-adventure-closing-date/10807468002/,189505,153,text/html
https://www.usatoday.com/picture-gallery/travel/experience/america/theme-parks/2021/09/26/disney-world-history-photos-florida/5845382001/,171789,163,text/html
https://www.usatoday.com/story/news/politics/2022/12/09/kyrsten-sinema-leaves-democratic-party-cuts-margin-us-senate/10864550002/,220325,165,text/html
https://www.usatoday.com/elections/results/2022-11-08/,191686,250,text/html
https://www.usatoday.com/story/news/2022/10/03/three-branches-of-government-executive-judicial-legislative/10453187002/,174752,151,text/html
https://www.usatoday.com/story/news/politics/elections/2022/11/09/pennsylvania-senate-fetterman-oz-election-results/8286771001/,180731,152,text/html
https://www.usatoday.com/story/news/politics/2022/12/08/schumer-reelected-senate-majority-leader/10858241002/,153558,140,text/html
https://www.usatoday.com/story/news/politics/elections/2022/12/06/georgia-senate-runoff-live-updates-warnock-walker/10839609002/,231087,165,text/html
https://www.usatoday.com/gcdn/presto/2021/03/21/usat/2b8a3a52-e51a-466a-9439-dd772ec70927-gty_1205192368.jpg?width=660&height=462&fit=crop&format=pjpg&auto=webp,37792,0,image/jpeg
https://www.usatoday.com/story/sports/tennis/2021/05/26/french-open-naomi-osaka-wont-talk-media/7457364002/,175984,145,text/html
https://www.usatoday.com/gcdn/-mm-/cac5ef3400ba8d447d6e3252ac72a02bdbd03d27/c=0-250-4794-2947/local/-/media/2018/10/11/usatoday/usatsports/gty-1046783128.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,44736,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2020/02/05/usat/6624893e-385f-49dd-b919-acce26727aff-afp_afp_1of116.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,37521,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2019/09/22/usat/8ad3dc7b-ad2c-46b8-b8d7-b7488ea57040-xxx_entertainment__71st_annual_emmy_awards_20190922_usa_djm_018-2.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,57359,0,image/jpeg
https://www.usatoday.com/story/life/health-wellness/2021/03/24/michael-phelps-meghan-markle-mental-health-amid-covid-pandemic/6967418002/,194935,145,text/html
https://www.usatoday.com/story/entertainment/celebrities/2021/03/07/meghan-and-harry-interview-oprahs-biggest-bombshells/4578064001/,222104,158,text/html
https://www.usatoday.com/gcdn/presto/2021/03/16/usat/3df74d4a-4da1-4e13-bc18-1de60d592741-gty_1146466630_1.jpg?width=455&height=660&fit=crop&format=pjpg&auto=webp,33370,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2020/12/20/usat/4bac187e-536c-42ce-88c2-9a7ad2b3c666-screen_shot_2020-12-17_at_12.13.57_pm_2_20201217123148224_2020121825141749.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,25808,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2020/11/25/usat/46bf8788-bc9d-4368-b1ad-3aa0c795f125-ap_britain_duchess_of_sussex.jpg?width=660&height=465&fit=crop&format=pjpg&auto=webp,36849,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/08/10/usat/1911f9e7-b17f-44e9-9f83-b94dc648557c-gty_1328206865.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,38614,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2020/03/11/usat/3693702c-3a2d-4c03-abae-1fef80d65129-ap__the_best_of_enemies__cast_photo_call.jpg?width=660&height=427&fit=crop&format=pjpg&auto=webp,38610,0,image/jpeg
https://www.usatoday.com/story/life/health-wellness/2021/07/19/leann-rimes-blue-reflects-traumatic-childhood-fame-family-drama/7978489002/,191566,143,text/html
https://www.usatoday.com/story/entertainment/celebrities/2021/08/16/lil-wayne-suicide-attempt-mental-health-struggles-emmanuel-acho/8147074002/,193051,147,text/html
https://www.usatoday.com/gcdn/-mm-/fe129ad33b4ec9f5dbadb9cbaa1a3bb78c1ea6c8/c=0-210-2050-2944/local/-/media/2019/04/02/usatoday/usatoday/636898030058362737-gty-1134368683.jpg?width=495&height=660&fit=crop&format=pjpg&auto=webp,38029,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/03/16/usat/eeef58e2-50d5-4c03-bc51-537c98520ff5-nup_192165_2257_1.jpg?width=660&height=441&fit=crop&format=pjpg&auto=webp,56250,0,image/jpeg
https://www.usatoday.com/story/entertainment/music/2021/03/16/demi-lovato-dancing-devil-youtube-docuseries-biggest-revelations/4715624001/,206825,144,text/html
https://www.usatoday.com/gcdn/presto/2022/03/16/usat/672d7437-74fc-4a24-b28e-20f0d43fb941-ap_27th_annual_critics_choice_awards_-_arrivals.jpg?width=660&height=485&fit=crop&format=pjpg&auto=webp,31376,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2019/12/06/usat/3f9b74dc-d642-4589-8840-b293cfc3490f-gty_1192211007.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,39751,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2022/01/19/usat/9ca41b70-3724-46d6-90d1-eb0b32fc5992-xxx_1321959883.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,29948,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/05/26/usat/df55fad8-7c33-474f-a9cc-674017e4c176-_naomi-osaka.jpg?width=660&height=440&fit=crop&format=pjpg&auto=webp,32459,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/06/09/usat/2b8dae8e-cd0f-46e5-bf3e-304a88e4f758-ap_nbc_2019_20_upfront_1.jpg?width=660&height=434&fit=crop&format=pjpg&auto=webp,29751,0,image/jpeg
https://www.usatoday.com/story/entertainment/celebrities/2020/05/28/camila-cabello-gets-candid-on-anxiety-ocd-wsj/5274696002/,190614,143,text/html
https://www.usatoday.com/gcdn/presto/2020/09/10/usat/fdc34e0a-04d7-4472-bcaf-82af8fc617ca-afp_afp_1nr9js.jpg?width=660&height=441&fit=crop&format=pjpg&auto=webp,26715,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/05/19/usat/cc4562d8-fd1b-4f29-a31f-5badde76c616-gettyimages-1211088707.jpg?width=439&height=660&fit=crop&format=pjpg&auto=webp,33544,0,image/jpeg
https://www.usatoday.com/videos/entertainment/entertainthis/2022/01/11/selena-gomez-reveals-only-social-media-app-her-phone-interview/9170233002/,132983,134,text/html
https://www.usatoday.com/gcdn/presto/2021/03/16/usat/b0ddd897-aee9-4679-85b6-694ea5c376e2-official_series_still_credit__obb_media.jpg?width=660&height=372&fit=crop&format=pjpg&auto=webp,28892,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/04/19/usat/a72d2bc0-1193-4e6c-b16e-a58760dc74c7-ap_25th_annual_critics_choice_awards_-_arrivals.jpg?width=660&height=467&fit=crop&format=pjpg&auto=webp,23311,0,image/jpeg
https://www.usatoday.com/story/life/health-wellness/2021/03/15/mayim-bialik-reveals-recovering-eating-disorder-anorexic/4712778001/,196457,152,text/html
https://www.usatoday.com/gcdn/presto/2022/06/13/usat/6447dfc3-3afc-4086-b6cf-90747198f911-xxx_sdmichael_e._knight_162856_8195_4512.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,39586,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/04/26/usat/3eb3ce9e-04e6-4939-97bc-a651fb229e9f-oscars_2021_red_carpet_arrivals_75.jpg?width=415&height=660&fit=crop&format=pjpg&auto=webp,42501,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2023/01/19/usat/5dd2a2af-7332-48e5-85db-93d4a14a7ffc-gettyimages-1338212513.jpg?width=660&height=523&fit=crop&format=pjpg&auto=webp,40775,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/10/07/usat/aea58675-c680-425c-b924-5268e1d2ac8c-gty_1345303694.jpg?width=441&height=660&fit=crop&format=pjpg&auto=webp,60616,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/04/25/usat/3b0ed4bc-9963-4506-900c-86176cb63889-oscars_2021_red_carpet_arrivals_53.jpg?width=397&height=660&fit=crop&format=pjpg&auto=webp,47499,0,image/jpeg
https://www.usatoday.com/gcdn/presto/2021/03/10/usat/6751bdd5-6c9f-4b5a-8db2-c7a9f050618e-063_usatsi_12142403.jpg?width=440&height=660&fit=crop&format=pjpg&auto=webp,39591,0,image/jpeg
https://www.usatoday.com/story/sports/nfl/2023/09/05/hard-knocks-jets-winners-losers-aaron-rodgers-sauce-gardner/70762942007/,216535,194,text/html
https://www.usatoday.com/story/sports/nfl/jets/2023/07/27/billy-turner-sean-payton-criticize-nathaniel-hackett-broncos-jets/70479425007/,183498,145,text/html
https://www.usatoday.com/gcdn/media/2019/02/07/usatoday/usatoday/636851517981905083-lorenzo-reyes-.png?crop=473%2c473%2cx49%2cy51&width=48&height=48&format=pjpg&auto=webp,1784,0,image/jpeg
https://www.usatoday.com/story/travel/experience/america/theme-parks/2022/11/30/family-reunions-destinations-theme-parks/10711919002/,149850,136,text/html
https://www.usatoday.com/story/travel/airline-news/2022/11/16/airline-unaccompanied-minor-travel-policies/10449790002/,197024,153,text/html
https://www.usatoday.com/story/travel/cruises/2022/12/05/family-reunion-cruises-offer-activities-quality-time/10787644002/,171643,143,text/html
https://www.usatoday.com/story/life/health-wellness/2023/02/03/male-friendship-lonely-close-friends-men/11162423002/,194858,147,text/html
https://www.usatoday.com/story/life/health-wellness/2023/08/02/barbie-botox-trend-has-tiktokers-trying-to-make-necks-look-longer/70509754007/,181041,145,text/html
https://www.usatoday.com/story/life/health-wellness/2023/02/27/dating-horror-stories-tiktok-bad-dates/11316459002/,184384,146,text/html
https://www.usatoday.com/picture-gallery/entertainment/celebrities/2022/08/04/barbiecore-fashion-trend-barbie-pink-celebrities-photos/10068192002/,153560,152,text/html
https://www.usatoday.com/story/life/health-wellness/2022/12/07/friendship-relationship-advice-6-types-people-keep-close/10793262002/,169624,140,text/html
https://www.usatoday.com/story/life/2021/08/08/kids-need-healing-power-free-play-time-school/5457194001/,174358,136,text/html
https://www.usatoday.com/money/blueprint/images/uploads/2023/03/09124614/discover-it-miles.png?width=400&fit=cover&format=webp,159484,0,image/webp
https://www.usatoday.com/money/blueprint/images/uploads/2023/05/02212522/discover-it-chrome_toe-png-400%c3%97260-.png?width=400&fit=cover&format=webp,73944,0,image/webp
